policyRef,personalityId,family,expression,reviewed,reviewRationale,overrides
PERSONALITY_PROFILE_DIMENSIONS_V1,FEAR_CHRONIC_DANGER_WOUND,FEAR,CHRONIC_DANGER,true,CHRONIC_DANGER was reviewed against all twelve FEAR base dimensions. the expression foregrounds rapid hostile activation. Only material differences are overridden.,"{""emotionalTemperature"":{""value"":""IRRITABLE"",""rationale"":""CHRONIC_DANGER differs from FEAR's base because the expression foregrounds rapid hostile activation; IRRITABLE makes that difference operational without changing unrelated fields.""}}"
PERSONALITY_PROFILE_DIMENSIONS_V1,FEAR_DEFENSIVE_DISPLAY_EXPRESSION,FEAR,DEFENSIVE_DISPLAY,true,DEFENSIVE_DISPLAY was reviewed against all twelve FEAR base dimensions. the expression specifically depends on conspicuous signaling; the expression foregrounds possibility or positive affect. Only material differences are overridden.,"{""loquacity"":{""value"":""TALKATIVE"",""rationale"":""DEFENSIVE_DISPLAY differs from FEAR's base because the expression specifically depends on conspicuous signaling; TALKATIVE makes that difference operational without changing unrelated fields.""},""outlookOrientation"":{""value"":""OPTIMISTIC"",""rationale"":""DEFENSIVE_DISPLAY differs from FEAR's base because the expression foregrounds possibility or positive affect; OPTIMISTIC makes that difference operational without changing unrelated fields.""},""emotionalTemperature"":{""value"":""JOYFUL"",""rationale"":""DEFENSIVE_DISPLAY differs from FEAR's base because the expression foregrounds possibility or positive affect; JOYFUL makes that difference operational without changing unrelated fields.""}}"
PERSONALITY_PROFILE_DIMENSIONS_V1,FEAR_FEAR_FED_CONFLICT,FEAR,FEAR_FED,true,"FEAR_FED was reviewed against all twelve FEAR base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,FEAR_INTERGENERATIONAL_WARNING_WOUND,FEAR,INTERGENERATIONAL_WARNING,true,"INTERGENERATIONAL_WARNING was reviewed against all twelve FEAR base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,FEAR_STATE_TERROR_WOUND,FEAR,STATE_TERROR,true,STATE_TERROR was reviewed against all twelve FEAR base dimensions. the expression foregrounds rapid hostile activation. Only material differences are overridden.,"{""emotionalTemperature"":{""value"":""IRRITABLE"",""rationale"":""STATE_TERROR differs from FEAR's base because the expression foregrounds rapid hostile activation; IRRITABLE makes that difference operational without changing unrelated fields.""}}"
PERSONALITY_PROFILE_DIMENSIONS_V1,FEAR_TERROR_INCARNATE_CONFLICT,FEAR,TERROR_INCARNATE,true,TERROR_INCARNATE was reviewed against all twelve FEAR base dimensions. the expression foregrounds rapid hostile activation. Only material differences are overridden.,"{""emotionalTemperature"":{""value"":""IRRITABLE"",""rationale"":""TERROR_INCARNATE differs from FEAR's base because the expression foregrounds rapid hostile activation; IRRITABLE makes that difference operational without changing unrelated fields.""}}"
PERSONALITY_PROFILE_DIMENSIONS_V1,FORCE_BITE_OR_STING_EXPRESSION,FORCE,BITE_OR_STING,true,"BITE_OR_STING was reviewed against all twelve FORCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,FORCE_CATASTROPHIC_THRESHOLD_CONFLICT,FORCE,CATASTROPHIC_THRESHOLD,true,"CATASTROPHIC_THRESHOLD was reviewed against all twelve FORCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,FORCE_CHARGE_EXPRESSION,FORCE,CHARGE,true,"CHARGE was reviewed against all twelve FORCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,FORCE_CONSTRICT_EXPRESSION,FORCE,CONSTRICT,true,"CONSTRICT was reviewed against all twelve FORCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,FORCE_CONTAINED_POWER_CONFLICT,FORCE,CONTAINED_POWER,true,CONTAINED_POWER was reviewed against all twelve FORCE base dimensions. the expression foregrounds affective containment. Only material differences are overridden.,"{""emotionalTemperature"":{""value"":""COMPOSED"",""rationale"":""CONTAINED_POWER differs from FORCE's base because the expression foregrounds affective containment; COMPOSED makes that difference operational without changing unrelated fields.""}}"
PERSONALITY_PROFILE_DIMENSIONS_V1,FORCE_LIVING_WEAPON_CONFLICT,FORCE,LIVING_WEAPON,true,"LIVING_WEAPON was reviewed against all twelve FORCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,FORCE_PROTECTIVE_BRUTALITY_CONFLICT,FORCE,PROTECTIVE_BRUTALITY,true,PROTECTIVE_BRUTALITY was reviewed against all twelve FORCE base dimensions. the expression foregrounds rapid hostile activation; the expression foregrounds costly action for another. Only material differences are overridden.,"{""motivation"":{""value"":""ALTRUISTIC"",""rationale"":""PROTECTIVE_BRUTALITY differs from FORCE's base because the expression foregrounds costly action for another; ALTRUISTIC makes that difference operational without changing unrelated fields.""},""collaborativePosture"":{""value"":""HELPFUL"",""rationale"":""PROTECTIVE_BRUTALITY differs from FORCE's base because the expression foregrounds costly action for another; HELPFUL makes that difference operational without changing unrelated fields.""}}"
PERSONALITY_PROFILE_DIMENSIONS_V1,FORCE_STATE_FORCE_WOUND,FORCE,STATE_FORCE,true,"STATE_FORCE was reviewed against all twelve FORCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,FORCE_SWARM_EXPRESSION,FORCE,SWARM,true,"SWARM was reviewed against all twelve FORCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,FORGIVENESS_COMMUNITY_SPLIT_WOUND,FORGIVENESS,COMMUNITY_SPLIT,true,"COMMUNITY_SPLIT was reviewed against all twelve FORGIVENESS base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,FORGIVENESS_CONDITIONAL_RELEASE_CONFLICT,FORGIVENESS,CONDITIONAL_RELEASE,true,"CONDITIONAL_RELEASE was reviewed against all twelve FORGIVENESS base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,FORGIVENESS_RECONCILIATION_GROOMING_EXPRESSION,FORGIVENESS,RECONCILIATION_GROOMING,true,RECONCILIATION_GROOMING was reviewed against all twelve FORGIVENESS base dimensions. the expression materially depends on coordinated participation. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,FORGIVENESS_UNACKNOWLEDGED_HARM_WOUND,FORGIVENESS,UNACKNOWLEDGED_HARM,true,"UNACKNOWLEDGED_HARM was reviewed against all twelve FORGIVENESS base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,GRIEF_DISPLACEMENT_GRIEF_WOUND,GRIEF,DISPLACEMENT_GRIEF,true,DISPLACEMENT_GRIEF was reviewed against all twelve GRIEF base dimensions. the expression foregrounds expected deprivation or unresolved harm. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,GRIEF_GHOST_BOND_CONFLICT,GRIEF,GHOST_BOND,true,"GHOST_BOND was reviewed against all twelve GRIEF base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,GRIEF_GUARD_REMAINS_EXPRESSION,GRIEF,GUARD_REMAINS,true,"GUARD_REMAINS was reviewed against all twelve GRIEF base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,GRIEF_MASS_LOSS_WOUND,GRIEF,MASS_LOSS,true,MASS_LOSS was reviewed against all twelve GRIEF base dimensions. the expression foregrounds expected deprivation or unresolved harm. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,GRIEF_MEMORY_BODY_CONFLICT,GRIEF,MEMORY_BODY,true,"MEMORY_BODY was reviewed against all twelve GRIEF base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,GRIEF_WORLD_MOURNER_CONFLICT,GRIEF,WORLD_MOURNER,true,"WORLD_MOURNER was reviewed against all twelve GRIEF base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,HIERARCHY_CASTE_FIXATION_WOUND,HIERARCHY,CASTE_FIXATION,true,"CASTE_FIXATION was reviewed against all twelve HIERARCHY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,HIERARCHY_COSMIC_ORDER_CONFLICT,HIERARCHY,COSMIC_ORDER,true,COSMIC_ORDER was reviewed against all twelve HIERARCHY base dimensions. the expression materially depends on stable repeated structure. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,HIERARCHY_REPRODUCTIVE_CASTE_EXPRESSION,HIERARCHY,REPRODUCTIVE_CASTE,true,"REPRODUCTIVE_CASTE was reviewed against all twelve HIERARCHY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,HOPE_BROKEN_PROMISE_WOUND,HOPE,BROKEN_PROMISE,true,"BROKEN_PROMISE was reviewed against all twelve HOPE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,HOPE_HOPE_BEARER_CONFLICT,HOPE,HOPE_BEARER,true,HOPE_BEARER was reviewed against all twelve HOPE base dimensions. the expression foregrounds possibility or positive affect. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,HOPE_JUVENILE_INVESTMENT_EXPRESSION,HOPE,JUVENILE_INVESTMENT,true,JUVENILE_INVESTMENT was reviewed against all twelve HOPE base dimensions. the expression foregrounds possibility or positive affect. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,HOSPITALITY_CLEANING_STATION_EXPRESSION,HOSPITALITY,CLEANING_STATION,true,"CLEANING_STATION was reviewed against all twelve HOSPITALITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,HOSPITALITY_GUEST_RIGHT_BINDING_CONFLICT,HOSPITALITY,GUEST_RIGHT_BINDING,true,"GUEST_RIGHT_BINDING was reviewed against all twelve HOSPITALITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,HOSPITALITY_HOST_VERSUS_REALM_CONFLICT,HOSPITALITY,HOST_VERSUS_REALM,true,"HOST_VERSUS_REALM was reviewed against all twelve HOSPITALITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,HOSPITALITY_REFUGE_WOUND,HOSPITALITY,REFUGE,true,"REFUGE was reviewed against all twelve HOSPITALITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,IMPULSE_DANGER_CONDITIONED_IMPULSE,IMPULSE,DANGER_CONDITIONED_IMPULSE,true,DANGER_CONDITIONED_IMPULSE was reviewed against all twelve IMPULSE base dimensions. the expression foregrounds rapid hostile activation; the expression materially rejects stable structure. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,IMPULSE_EMOTION_MANIFEST_CONFLICT,IMPULSE,EMOTION_MANIFEST,true,"EMOTION_MANIFEST was reviewed against all twelve IMPULSE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,IMPULSE_FIRST_THOUGHT_MAGIC_CONFLICT,IMPULSE,FIRST_THOUGHT_MAGIC,true,"FIRST_THOUGHT_MAGIC was reviewed against all twelve IMPULSE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,IMPULSE_STRIKE_FIRST_EXPRESSION,IMPULSE,STRIKE_FIRST,true,STRIKE_FIRST was reviewed against all twelve IMPULSE base dimensions. the expression foregrounds rapid hostile activation. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,INDIVIDUALITY_HOST_IDENTITY_CONFLICT,INDIVIDUALITY,HOST_IDENTITY,true,"HOST_IDENTITY was reviewed against all twelve INDIVIDUALITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,INDIVIDUALITY_STEREOTYPE_WOUND,INDIVIDUALITY,STEREOTYPE,true,"STEREOTYPE was reviewed against all twelve INDIVIDUALITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,INDIVIDUALITY_UNIQUE_MARKING_EXPRESSION,INDIVIDUALITY,UNIQUE_MARKING,true,UNIQUE_MARKING was reviewed against all twelve INDIVIDUALITY base dimensions. the expression foregrounds separation or singular agency. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,INDIVIDUALITY_UNIQUE_MONSTER_CONFLICT,INDIVIDUALITY,UNIQUE_MONSTER,true,UNIQUE_MONSTER was reviewed against all twelve INDIVIDUALITY base dimensions. the expression foregrounds separation or singular agency. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,INTIMACY_ARMOR_REMOVAL_CONFLICT,INTIMACY,ARMOR_REMOVAL,true,"ARMOR_REMOVAL was reviewed against all twelve INTIMACY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,INTIMACY_EMOTIONAL_DEPRIVATION_WOUND,INTIMACY,EMOTIONAL_DEPRIVATION,true,"EMOTIONAL_DEPRIVATION was reviewed against all twelve INTIMACY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,INTIMACY_GROOMING_INTIMACY_EXPRESSION,INTIMACY,GROOMING_INTIMACY,true,GROOMING_INTIMACY was reviewed against all twelve INTIMACY base dimensions. the expression materially depends on coordinated participation. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,LAND_DOMAIN_BOUND_CONFLICT,LAND,DOMAIN_BOUND,true,"DOMAIN_BOUND was reviewed against all twelve LAND base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,LAND_LAND_AS_BODY_CONFLICT,LAND,LAND_AS_BODY,true,"LAND_AS_BODY was reviewed against all twelve LAND base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,LAND_NESTING_SITE_DEPENDENCE,LAND,NESTING_SITE_DEPENDENCE,true,"NESTING_SITE_DEPENDENCE was reviewed against all twelve LAND base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,LAND_REMOVAL_WOUND,LAND,REMOVAL,true,"REMOVAL was reviewed against all twelve LAND base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,LAND_ROOTEDNESS_VERSUS_FREEDOM_CONFLICT,LAND,ROOTEDNESS_VERSUS_FREEDOM,true,"ROOTEDNESS_VERSUS_FREEDOM was reviewed against all twelve LAND base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,LAND_SPAWNING_SITE_DEPENDENCE,LAND,SPAWNING_SITE_DEPENDENCE,true,"SPAWNING_SITE_DEPENDENCE was reviewed against all twelve LAND base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,LEGITIMACY_CHALLENGE_LEGITIMACY_EXPRESSION,LEGITIMACY,CHALLENGE_LEGITIMACY,true,"CHALLENGE_LEGITIMACY was reviewed against all twelve LEGITIMACY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,LEGITIMACY_CONQUEST_LEGITIMACY_WOUND,LEGITIMACY,CONQUEST_LEGITIMACY,true,"CONQUEST_LEGITIMACY was reviewed against all twelve LEGITIMACY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,LEGITIMACY_DIVINE_MANDATE_CONFLICT,LEGITIMACY,DIVINE_MANDATE,true,"DIVINE_MANDATE was reviewed against all twelve LEGITIMACY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,LOYALTY_DEAD_MASTER_CONFLICT,LOYALTY,DEAD_MASTER,true,"DEAD_MASTER was reviewed against all twelve LOYALTY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,LOYALTY_FACTIONALIZATION_WOUND,LOYALTY,FACTIONALIZATION,true,"FACTIONALIZATION was reviewed against all twelve LOYALTY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,LOYALTY_GROUP_ALLEGIANCE_EXPRESSION,LOYALTY,GROUP_ALLEGIANCE,true,GROUP_ALLEGIANCE was reviewed against all twelve LOYALTY base dimensions. the expression materially depends on coordinated participation. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MEANING_CREATED_PURPOSE_VERSUS_MEANING_CONFLICT,MEANING,CREATED_PURPOSE_VERSUS_MEANING,true,"CREATED_PURPOSE_VERSUS_MEANING was reviewed against all twelve MEANING base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MEANING_ERASED_WORLDVIEW_WOUND,MEANING,ERASED_WORLDVIEW,true,"ERASED_WORLDVIEW was reviewed against all twelve MEANING base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MEANING_RITUAL_ACTION_EXPRESSION,MEANING,RITUAL_ACTION,true,RITUAL_ACTION was reviewed against all twelve MEANING base dimensions. the expression materially depends on stable repeated structure. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MEMORY_CACHE_MEMORY_EXPRESSION,MEMORY,CACHE_MEMORY,true,"CACHE_MEMORY was reviewed against all twelve MEMORY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MEMORY_HAUNTED_MEMORY_CONFLICT,MEMORY,HAUNTED_MEMORY,true,"HAUNTED_MEMORY was reviewed against all twelve MEMORY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MEMORY_RITUAL_RETURN_EXPRESSION,MEMORY,RITUAL_RETURN,true,RITUAL_RETURN was reviewed against all twelve MEMORY base dimensions. the expression materially depends on stable repeated structure. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MEMORY_SELECTIVE_MEMORY_WOUND,MEMORY,SELECTIVE_MEMORY,true,"SELECTIVE_MEMORY was reviewed against all twelve MEMORY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MEMORY_SURVIVOR_MEMORY_WOUND,MEMORY,SURVIVOR_MEMORY,true,"SURVIVOR_MEMORY was reviewed against all twelve MEMORY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MERCY_IMPUNITY_THROUGH_MERCY_WOUND,MERCY,IMPUNITY_THROUGH_MERCY,true,"IMPUNITY_THROUGH_MERCY was reviewed against all twelve MERCY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MERCY_JUDGE_WHO_CANNOT_FORGIVE_CONFLICT,MERCY,JUDGE_WHO_CANNOT_FORGIVE,true,"JUDGE_WHO_CANNOT_FORGIVE was reviewed against all twelve MERCY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MERCY_MERCY_DENIAL_WOUND,MERCY,MERCY_DENIAL,true,"MERCY_DENIAL was reviewed against all twelve MERCY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MERCY_SUBMISSION_RESPONSE_EXPRESSION,MERCY,SUBMISSION_RESPONSE,true,"SUBMISSION_RESPONSE was reviewed against all twelve MERCY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MORTALITY_BRIEF_LIFE_EXPRESSION,MORTALITY,BRIEF_LIFE,true,"BRIEF_LIFE was reviewed against all twelve MORTALITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MORTALITY_IMMORTALITY_FATIGUE_CONFLICT,MORTALITY,IMMORTALITY_FATIGUE,true,"IMMORTALITY_FATIGUE was reviewed against all twelve MORTALITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MORTALITY_LONG_LIFE_EXPRESSION,MORTALITY,LONG_LIFE,true,"LONG_LIFE was reviewed against all twelve MORTALITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MORTALITY_MASS_DEATH_WOUND,MORTALITY,MASS_DEATH,true,MASS_DEATH was reviewed against all twelve MORTALITY base dimensions. the expression foregrounds expected deprivation or unresolved harm. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MORTALITY_MORTALITY_THEFT_CONFLICT,MORTALITY,MORTALITY_THEFT,true,"MORTALITY_THEFT was reviewed against all twelve MORTALITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MORTALITY_SEMELPAROUS_EXPRESSION,MORTALITY,SEMELPAROUS,true,"SEMELPAROUS was reviewed against all twelve MORTALITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MORTALITY_UNDEAD_CONTINUATION_CONFLICT,MORTALITY,UNDEAD_CONTINUATION,true,"UNDEAD_CONTINUATION was reviewed against all twelve MORTALITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,MORTALITY_UNEQUAL_EXPOSURE_WOUND,MORTALITY,UNEQUAL_EXPOSURE,true,"UNEQUAL_EXPOSURE was reviewed against all twelve MORTALITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,NOVELTY_CREATION_ADDICTION_CONFLICT,NOVELTY,CREATION_ADDICTION,true,"CREATION_ADDICTION was reviewed against all twelve NOVELTY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,NOVELTY_ENDLESS_REINVENTION_CONFLICT,NOVELTY,ENDLESS_REINVENTION,true,"ENDLESS_REINVENTION was reviewed against all twelve NOVELTY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,NOVELTY_MIGRATION_OPPORTUNITY_WOUND,NOVELTY,MIGRATION_OPPORTUNITY,true,"MIGRATION_OPPORTUNITY was reviewed against all twelve NOVELTY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,NOVELTY_OBJECT_PLAY_EXPRESSION,NOVELTY,OBJECT_PLAY,true,OBJECT_PLAY was reviewed against all twelve NOVELTY base dimensions. the expression foregrounds possibility or positive affect. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,NOVELTY_STRATEGY_SWITCH_EXPRESSION,NOVELTY,STRATEGY_SWITCH,true,"STRATEGY_SWITCH was reviewed against all twelve NOVELTY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PATIENCE_AMBUSH_PATIENCE_EXPRESSION,PATIENCE,AMBUSH_PATIENCE,true,AMBUSH_PATIENCE was reviewed against all twelve PATIENCE base dimensions. the expression foregrounds affective containment. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PATIENCE_STALKING_PATIENCE_EXPRESSION,PATIENCE,STALKING_PATIENCE,true,STALKING_PATIENCE was reviewed against all twelve PATIENCE base dimensions. the expression foregrounds affective containment. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PATIENCE_STONE_OR_SEED_CONFLICT,PATIENCE,STONE_OR_SEED,true,"STONE_OR_SEED was reviewed against all twelve PATIENCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PATIENCE_WAITING_FOR_RETURN_WOUND,PATIENCE,WAITING_FOR_RETURN,true,"WAITING_FOR_RETURN was reviewed against all twelve PATIENCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PERFECTION_ERROR_CORRECTION_EXPRESSION,PERFECTION,ERROR_CORRECTION,true,"ERROR_CORRECTION was reviewed against all twelve PERFECTION base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
